13115,2294.78,4,573.70,High Value
15704,2293.62,4,573.41,High Value
12615,2291.19,4,572.80,High Value
13527,2287.51,7,326.79,High Value
17696,2285.71,8,285.71,High Value
12684,2283.63,7,326.23,High Value
16782,2279.90,13,175.38,High Value
13317,2273.68,6,378.95,High Value
17768,2273.18,3,757.73,High Value
14466,2272.40,7,324.63,High Value
13700,2265.12,10,226.51,High Value
16057,2263.12,7,323.30,High Value
16209,2262.62,5,452.52,High Value
14432,2255.51,6,375.92,High Value
16293,2248.99,10,224.90,High Value
17442,2248.56,6,374.76,High Value
15235,2247.51,12,187.29,High Value
16771,2246.81,5,449.36,High Value
15665,2242.01,2,1121.01,High Value
14211,2241.10,9,249.01,High Value
16743,2238.09,7,319.73,High Value
14560,2237.77,22,101.72,High Value
14700,2235.30,3,745.10,High Value
16076,2234.73,10,223.47,High Value
15834,2233.75,4,558.44,High Value
18242,2232.49,4,558.12,High Value
14226,2232.19,5,446.44,High Value
14825,2226.91,12,185.58,High Value
17591,2225.97,7,318.00,High Value
12783,2225.91,6,370.99,High Value
13365,2225.37,2,1112.69,High Value
15722,2222.56,5,444.51,High Value
15811,2218.62,6,369.77,High Value
12876,2218.02,2,1109.01,High Value
12653,2209.85,2,1104.93,High Value
13862,2209.36,8,276.17,High Value
15797,2207.40,4,551.85,High Value
15179,2206.95,5,441.39,High Value
13831,2202.99,6,367.17,High Value
17406,2200.42,3,733.47,High Value
15123,2199.31,2,1099.66,High Value
16628,2188.05,5,437.61,High Value
15394,2183.54,4,545.89,High Value
14341,2182.28,8,272.79,High Value
12856,2179.93,6,363.32,High Value
12909,2178.67,5,435.73,High Value
12501,2169.39,1,2169.39,High Value
12633,2163.98,4,541.00,High Value
13755,2161.35,9,240.15,High Value
12935,2160.70,7,308.67,High Value
16456,2158.37,5,431.67,High Value
14407,2157.73,6,359.62,High Value
16379,2157.40,4,539.35,High Value
13224,2155.95,2,1077.98,High Value
16966,2154.97,7,307.85,High Value
17272,2148.63,4,537.16,High Value
14828,2139.76,3,713.25,High Value
12560,2134.01,3,711.34,High Value
17400,2129.96,5,425.99,High Value
13517,2128.42,3,709.47,High Value
14360,2128.23,4,532.06,High Value
16407,2126.93,10,212.69,High Value
14640,2125.08,6,354.18,High Value
15058,2124.99,11,193.18,High Value
13632,2121.27,5,424.25,High Value
18061,2119.41,10,211.94,High Value
18008,2116.19,9,235.13,High Value
14691,2114.33,5,422.87,High Value
13265,2107.66,5,421.53,High Value
18173,2106.84,4,526.71,High Value
18093,2106.52,4,526.63,High Value
14461,2103.06,3,701.02,High Value
14515,2102.09,6,350.35,High Value
17861,2100.80,8,262.60,High Value
15815,2100.60,5,420.12,High Value
13126,2099.64,8,262.46,High Value
12610,2099.54,5,419.91,High Value
16875,2095.53,5,419.11,High Value
17191,2095.13,7,299.30,High Value
18283,2094.88,16,130.93,High Value
14306,2093.32,2,1046.66,High Value
17490,2092.32,7,298.90,High Value
13571,2092.32,12,174.36,High Value
13297,2089.85,4,522.46,High Value
18044,2088.60,10,208.86,High Value
14810,2087.88,11,189.81,High Value
16954,2085.08,9,231.68,High Value
18231,2083.27,5,416.65,High Value
14696,2078.95,7,296.99,High Value
14209,2073.43,6,345.57,High Value
18241,2073.09,17,121.95,High Value
18219,2069.77,10,206.98,High Value
14482,2068.15,6,344.69,High Value
12948,2064.95,7,294.99,High Value
12928,2062.70,5,412.54,High Value
16281,2062.06,1,2062.06,High Value
14409,2059.45,6,343.24,High Value
12518,2056.89,5,411.38,High Value
17667,2055.51,5,411.10,High Value
14188,2054.36,6,342.39,High Value
16150,2053.02,5,410.60,High Value
17086,2050.08,6,341.68,High Value
17612,2048.45,6,341.41,High Value
14232,2048.07,5,409.61,High Value
17625,2047.00,4,511.75,High Value
13495,2044.87,5,408.97,High Value
17597,2044.37,1,2044.37,High Value
17090,2043.95,7,291.99,High Value
13450,2043.72,6,340.62,High Value
14001,2043.08,3,681.03,High Value
12585,2040.10,2,1020.05,High Value
13593,2037.08,5,407.42,High Value
18069,2036.67,5,407.33,High Value
17846,2033.10,1,2033.10,High Value
13630,2031.78,7,290.25,High Value
16409,2028.88,5,405.78,High Value
17337,2027.87,4,506.97,High Value
16358,2027.50,4,506.88,High Value
14544,2024.45,2,1012.23,High Value
15341,2020.52,1,2020.52,High Value
14506,2012.17,5,402.43,High Value
15531,2007.44,2,1003.72,High Value
15372,2007.40,1,2007.40,High Value
16098,2005.63,7,286.52,High Value
14730,2005.06,8,250.63,High Value
14217,2004.98,17,117.94,High Value
14462,2004.02,11,182.18,High Value
17082,2003.85,2,1001.93,High Value
16754,2002.40,1,2002.40,High Value
15493,2001.80,5,400.36,High Value
18188,2001.04,3,667.01,High Value
13305,2000.86,10,200.09,High Value
16698,1998.00,2,999.00,High Value
17827,1995.46,5,399.09,High Value
18204,1993.70,3,664.57,High Value
17679,1992.11,2,996.06,High Value
17088,1991.01,4,497.75,High Value
13246,1987.30,6,331.22,High Value
13590,1981.92,6,330.32,High Value
13725,1980.56,8,247.57,High Value
17422,1979.37,6,329.90,High Value
16341,1971.87,4,492.97,High Value
17997,1970.67,8,246.33,High Value
12674,1970.60,4,492.65,High Value
17790,1965.55,14,140.40,High Value
17218,1960.72,10,196.07,High Value
15351,1960.11,7,280.02,High Value
14498,1957.32,5,391.46,High Value
12853,1957.10,6,326.18,High Value
17554,1952.45,5,390.49,High Value
14533,1949.72,7,278.53,High Value
14653,1947.55,7,278.22,High Value
15814,1945.33,4,486.33,High Value
15518,1942.45,8,242.81,High Value
14418,1937.25,3,645.75,High Value
14472,1936.84,8,242.11,High Value
15864,1936.32,6,322.72,High Value
15157,1936.07,3,645.36,High Value
12528,1933.48,6,322.25,High Value
14655,1932.23,4,483.06,High Value
14978,1931.42,5,386.28,High Value
16983,1931.25,7,275.89,High Value
13094,1927.32,12,160.61,High Value
16942,1920.59,9,213.40,High Value
15021,1914.82,9,212.76,High Value
17368,1912.67,8,239.08,High Value
14285,1910.01,4,477.50,High Value
16426,1908.25,10,190.83,High Value
17228,1906.09,8,238.26,High Value
14210,1905.84,6,317.64,High Value
15819,1905.45,4,476.36,High Value
14250,1904.05,3,634.68,High Value
12762,1898.52,2,949.26,High Value
17463,1896.41,5,379.28,High Value
17870,1894.35,12,157.86,High Value
14934,1890.94,2,945.47,High Value
12371,1887.96,2,943.98,High Value
15641,1887.20,4,471.80,High Value
16170,1885.05,6,314.18,High Value
13890,1883.81,10,188.38,High Value
16128,1880.22,5,376.04,High Value
17738,1879.05,4,469.76,High Value
15367,1877.59,4,469.40,High Value
17293,1875.11,9,208.35,High Value
16986,1873.20,2,936.60,High Value
13982,1871.81,4,467.95,High Value
16474,1871.50,7,267.36,High Value
17469,1870.97,5,374.19,High Value
16841,1869.82,6,311.64,High Value
14524,1867.68,9,207.52,High Value
17787,1865.19,4,466.30,High Value
16201,1863.47,4,465.87,High Value
14887,1862.00,1,1862.00,High Value
12423,1859.31,8,232.41,High Value
17873,1859.16,5,371.83,High Value
14305,1858.96,3,619.65,High Value
12963,1856.63,8,232.08,High Value
16979,1852.00,6,308.67,High Value
13421,1851.08,2,925.54,High Value
12383,1850.56,5,370.11,High Value
12381,1845.31,5,369.06,High Value
17519,1844.02,6,307.34,High Value
18180,1843.75,6,307.29,High Value
12950,1843.00,3,614.33,High Value
17015,1842.56,3,614.19,High Value
16102,1842.14,3,614.05,High Value
16455,1841.18,7,263.03,High Value
14113,1840.42,4,460.11,High Value
14216,1839.30,4,459.83,High Value
13924,1838.85,6,306.48,High Value
14459,1837.92,1,1837.92,High Value
18287,1837.28,3,612.43,High Value
13650,1836.34,6,306.06,High Value
15827,1836.09,14,131.15,High Value
13048,1835.91,4,458.98,High Value
14665,1835.70,5,367.14,High Value
16152,1829.04,1,1829.04,High Value
15203,1827.80,6,304.63,High Value
18122,1826.21,6,304.37,High Value
17702,1824.37,4,456.09,High Value
16153,1824.23,5,364.85,High Value
17705,1823.52,9,202.61,High Value
16169,1822.97,4,455.74,High Value
17828,1820.09,4,455.02,High Value
17629,1814.12,8,226.77,High Value
15260,1810.77,7,258.68,High Value
13481,1804.56,5,360.91,High Value
17663,1802.91,7,257.56,High Value
15812,1801.14,5,360.23,High Value
16249,1800.07,5,360.01,High Value
13562,1799.33,3,599.78,High Value
13196,1797.78,4,449.45,High Value
17750,1797.57,9,199.73,High Value
17648,1797.50,4,449.38,High Value
12348,1797.24,4,449.31,High Value
18235,1796.48,3,598.83,High Value
13134,1793.58,4,448.40,High Value
18179,1793.17,6,298.86,High Value
13510,1791.56,4,447.89,High Value
16719,1790.42,7,255.77,High Value
12523,1789.77,11,162.71,High Value
14215,1789.72,6,298.29,High Value
14621,1788.36,5,357.67,High Value
13875,1786.79,5,357.36,High Value
14608,1785.15,4,446.29,High Value
14935,1784.71,1,1784.71,High Value
15050,1782.09,3,594.03,High Value
16380,1780.59,1,1780.59,High Value
15220,1778.96,6,296.49,High Value
17092,1777.78,4,444.45,High Value
12645,1775.18,4,443.80,High Value
17754,1772.26,5,354.45,High Value
15594,1771.78,5,354.36,High Value
15473,1771.20,7,253.03,High Value
17813,1770.88,5,354.18,High Value
14387,1770.56,3,590.19,High Value
16681,1770.34,6,295.06,High Value
13456,1766.72,6,294.45,High Value
15950,1765.51,4,441.38,High Value
16751,1764.72,1,1764.72,High Value
12424,1760.96,2,880.48,High Value
12823,1759.50,5,351.90,High Value
12349,1757.55,1,1757.55,High Value
15241,1756.44,8,219.56,High Value
16359,1750.92,9,194.55,High Value
13564,1749.02,3,583.01,High Value
13808,1747.66,5,349.53,High Value
15067,1744.76,3,581.59,High Value
13157,1741.22,4,435.31,High Value
14595,1740.60,6,290.10,High Value
17930,1740.48,5,348.10,High Value
17353,1740.00,2,870.00,High Value
17457,1737.70,5,347.54,High Value
14673,1736.40,5,347.28,High Value
17043,1735.18,4,433.80,High Value
16791,1721.78,7,245.97,High Value
17451,1721.40,7,245.91,High Value
14834,1720.30,6,286.72,High Value
15267,1717.36,5,343.47,High Value
17162,1715.46,10,171.55,High Value
13763,1714.96,1,1714.96,High Value
17147,1714.59,4,428.65,High Value
14441,1712.89,4,428.22,High Value
12405,1710.39,1,1710.39,High Value
15947,1708.24,1,1708.24,High Value
12407,1708.12,5,341.62,High Value
16902,1706.88,1,1706.88,High Value
15240,1706.57,5,341.31,High Value
16398,1705.80,2,852.90,High Value
17282,1703.41,3,567.80,High Value
12843,1702.26,8,212.78,High Value
16007,1701.94,4,425.49,High Value
13184,1701.29,10,170.13,High Value
17193,1699.30,7,242.76,High Value
13824,1698.94,5,339.79,High Value
16775,1695.66,11,154.15,High Value
12764,1693.88,1,1693.88,High Value
14245,1693.45,2,846.73,High Value
15549,1693.26,3,564.42,High Value
16813,1692.98,10,169.30,High Value
16671,1692.27,3,564.09,High Value
15380,1690.26,5,338.05,High Value
17152,1689.50,3,563.17,High Value
12635,1689.18,2,844.59,High Value
13162,1688.29,4,422.07,High Value
13577,1687.60,4,421.90,High Value
16638,1680.72,10,168.07,High Value
13647,1678.12,4,419.53,High Value
13149,1676.06,4,419.02,High Value
17656,1674.69,5,334.94,High Value
16115,1667.97,8,208.50,High Value
12912,1662.30,5,332.46,High Value
12530,1662.28,4,415.57,High Value
13012,1661.84,8,207.73,High Value
15214,1661.44,8,207.68,High Value
15024,1661.33,10,166.13,High Value
15332,1661.06,4,415.27,High Value
12967,1660.90,2,830.45,High Value
14045,1659.75,4,414.94,High Value
15953,1659.38,8,207.42,High Value
15826,1654.31,3,551.44,High Value
14573,1653.42,9,183.71,High Value
17284,1652.58,6,275.43,High Value
16711,1651.03,5,330.21,High Value
14837,1649.50,4,412.38,High Value
13750,1647.26,5,329.45,High Value
12657,1643.18,4,410.80,High Value
15002,1641.76,4,410.44,High Value
13627,1638.47,5,327.69,High Value
12398,1635.66,1,1635.66,High Value
15122,1633.78,3,544.59,High Value
14164,1631.77,2,815.89,High Value
17673,1629.12,6,271.52,High Value
12377,1628.12,2,814.06,High Value
16515,1627.13,5,325.43,High Value
14759,1625.97,3,541.99,High Value
16987,1625.05,7,232.15,High Value
13425,1624.21,3,541.40,High Value
15172,1624.05,5,324.81,High Value
14937,1621.88,3,540.63,High Value
17101,1621.73,4,405.43,High Value
14178,1620.93,7,231.56,High Value
16801,1619.73,4,404.93,High Value
18161,1618.69,5,323.74,High Value
14336,1614.91,4,403.73,High Value
16992,1614.31,5,322.86,High Value
15791,1612.69,2,806.35,High Value
14312,1611.59,6,268.60,High Value
13614,1610.46,4,402.62,High Value
14918,1610.15,2,805.08,High Value
12868,1607.06,6,267.84,High Value
16817,1604.75,9,178.31,High Value
12947,1603.99,6,267.33,High Value
16466,1603.46,7,229.07,High Value
14719,1602.13,5,320.43,High Value
14587,1601.14,9,177.90,High Value
15660,1600.86,9,177.87,High Value
16496,1599.52,3,533.17,High Value
13850,1595.48,1,1595.48,High Value
17837,1593.38,8,199.17,High Value
16332,1593.20,7,227.60,High Value
16676,1592.12,4,398.03,High Value
14970,1592.06,4,398.02,High Value
15611,1591.45,13,122.42,High Value
18178,1590.81,4,397.70,High Value
14442,1589.82,2,794.91,High Value
12393,1582.60,4,395.65,High Value
15532,1580.93,4,395.23,High Value
12607,1579.51,1,1579.51,High Value
13814,1579.12,2,789.56,High Value
16889,1578.67,3,526.22,High Value
13186,1575.89,3,525.30,High Value
13634,1575.16,5,315.03,High Value
13659,1573.20,2,786.60,High Value
17671,1572.71,4,393.18,High Value
16283,1570.81,5,314.16,High Value
12865,1568.23,2,784.12,High Value
15906,1567.69,7,223.96,High Value
15111,1567.48,3,522.49,High Value
17085,1566.65,5,313.33,High Value
17204,1564.56,4,391.14,High Value
18239,1561.61,5,312.32,High Value
14038,1560.38,3,520.13,High Value
16394,1555.34,5,311.07,High Value
13313,1555.32,5,311.06,High Value
16369,1553.66,3,517.89,High Value
15620,1553.18,3,517.73,High Value
15117,1551.78,5,310.36,High Value
13320,1548.70,4,387.18,High Value
14229,1547.20,3,515.73,High Value
14704,1546.91,9,171.88,High Value
16790,1545.62,6,257.60,High Value
13397,1544.13,5,308.83,High Value
15701,1542.14,4,385.54,High Value
12818,1542.08,1,1542.08,High Value
16365,1540.42,9,171.16,High Value
17159,1538.88,3,512.96,High Value
13849,1537.95,2,768.98,High Value
12877,1535.77,12,127.98,High Value
15392,1535.53,4,383.88,High Value
15625,1534.26,4,383.57,High Value
13107,1531.62,4,382.91,High Value
12759,1531.44,3,510.48,High Value
14321,1530.75,5,306.15,High Value
14567,1530.36,2,765.18,High Value
15916,1528.09,8,191.01,High Value
16244,1522.75,2,761.38,High Value
16434,1522.25,7,217.46,High Value
16066,1521.87,5,304.37,High Value
13764,1521.76,3,507.25,High Value
13213,1520.58,5,304.12,High Value
16880,1519.08,7,217.01,High Value
14267,1516.24,3,505.41,High Value
13791,1516.00,2,758.00,High Value
16748,1515.90,5,303.18,High Value
16053,1511.95,2,755.98,High Value
16910,1510.06,8,188.76,High Value
16279,1509.58,3,503.19,High Value
16016,1508.76,8,188.60,High Value
15265,1506.12,2,753.06,High Value
12937,1504.27,4,376.07,High Value
15530,1502.35,4,375.59,High Value
16762,1501.38,3,500.46,High Value
13810,1499.01,3,499.67,High Value
17571,1498.51,4,374.63,High Value
14414,1496.98,7,213.85,High Value
16755,1496.83,3,498.94,High Value
17002,1493.73,3,497.91,High Value
15057,1489.50,2,744.75,High Value
13110,1488.67,7,212.67,High Value
13692,1488.32,3,496.11,High Value
14963,1487.80,5,297.56,High Value
17553,1487.60,1,1487.60,High Value
16395,1486.90,5,297.38,High Value
14878,1485.54,9,165.06,High Value
14758,1484.06,4,371.02,High Value
18016,1483.56,5,296.71,High Value
15427,1483.14,3,494.38,High Value
17590,1479.22,3,493.07,High Value
14403,1475.81,4,368.95,High Value
15983,1475.02,4,368.76,High Value
12826,1474.72,7,210.67,High Value
14404,1474.32,6,245.72,High Value
14246,1474.06,3,491.35,High Value
15128,1471.00,4,367.75,High Value
16348,1469.45,7,209.92,High Value
14875,1465.32,2,732.66,High Value
12882,1463.04,2,731.52,High Value
14233,1462.72,4,365.68,High Value
14541,1461.65,8,182.71,High Value
17063,1461.14,7,208.73,High Value
16059,1459.86,6,243.31,High Value
16996,1456.96,6,242.83,High Value
13309,1456.79,5,291.36,High Value
13477,1454.58,6,242.43,High Value
15987,1451.28,7,207.33,High Value
14740,1448.21,3,482.74,High Value
15426,1447.39,5,289.48,High Value
14591,1447.14,4,361.79,High Value
17073,1446.09,4,361.52,High Value
13717,1445.01,6,240.84,High Value
13461,1445.00,3,481.67,High Value
17175,1443.69,4,360.92,High Value
15478,1441.42,2,720.71,High Value
15858,1438.85,5,287.77,High Value
14071,1438.82,8,179.85,High Value
13159,1437.85,4,359.46,High Value
14566,1432.00,1,1432.00,High Value
16503,1431.93,4,357.98,High Value
13475,1431.78,4,357.95,High Value
16103,1429.64,6,238.27,High Value
16271,1429.24,5,285.85,High Value
14035,1428.02,5,285.60,High Value
15681,1426.16,5,285.23,High Value
15106,1422.52,5,284.50,High Value
16463,1422.40,4,355.60,High Value
16571,1421.69,3,473.90,High Value
14019,1421.61,3,473.87,High Value
14901,1421.29,9,157.92,High Value
14443,1420.20,4,355.05,High Value
17288,1419.73,7,202.82,High Value
16173,1418.32,6,236.39,High Value
15444,1418.26,2,709.13,High Value
17856,1418.03,4,354.51,High Value
18116,1418.03,8,177.25,High Value
14649,1417.29,4,354.32,High Value
14748,1415.75,5,283.15,High Value
16012,1415.29,3,471.76,High Value
16245,1413.66,3,471.22,High Value
17004,1412.94,2,706.47,High Value
15237,1412.32,4,353.08,High Value
15596,1406.59,5,281.32,High Value
17083,1405.78,3,468.59,High Value
15563,1400.44,4,350.11,High Value
14741,1400.34,6,233.39,High Value
18202,1396.99,3,465.66,High Value
13995,1393.69,5,278.74,High Value
17354,1393.06,1,1393.06,High Value
15810,1391.98,4,348.00,High Value
15051,1391.61,3,463.87,High Value
13414,1390.50,3,463.50,High Value
13516,1389.41,3,463.14,High Value
15898,1388.88,5,277.78,High Value
16539,1388.81,4,347.20,High Value
15453,1388.37,7,198.34,High Value
15134,1387.99,8,173.50,High Value
12952,1387.79,4,346.95,High Value
17676,1387.68,6,231.28,High Value
12775,1386.04,5,277.21,High Value
13308,1385.51,3,461.84,High Value
18167,1384.86,3,461.62,High Value
17311,1384.85,2,692.43,High Value
13572,1384.25,1,1384.25,High Value
14507,1383.18,6,230.53,High Value
14116,1382.74,5,276.55,High Value
16389,1382.07,4,345.52,High Value
16726,1382.02,5,276.40,High Value
17621,1379.90,3,459.97,High Value
12886,1378.40,2,689.20,High Value
15569,1375.71,5,275.14,High Value
16669,1374.87,3,458.29,High Value
14434,1372.80,6,228.80,High Value
15095,1370.60,4,342.65,High Value
13813,1366.86,4,341.72,High Value
14897,1366.38,4,341.60,High Value
13396,1360.99,2,680.50,High Value
14102,1360.28,5,272.06,High Value
15411,1358.88,4,339.72,High Value
13232,1357.60,7,193.94,High Value
17054,1356.33,5,271.27,High Value
14064,1353.74,5,270.75,High Value
14859,1353.74,4,338.44,High Value
15116,1352.75,4,338.19,High Value
16079,1352.00,3,450.67,High Value
16493,1351.63,4,337.91,High Value
12770,1351.45,1,1351.45,High Value
12646,1346.97,2,673.49,High Value
14154,1345.62,2,672.81,High Value
15398,1345.53,2,672.77,High Value
12463,1344.78,4,336.20,High Value
17372,1342.68,8,167.84,High Value
16317,1341.65,3,447.22,High Value
13743,1341.60,7,191.66,High Value
18177,1341.42,6,223.57,High Value
16045,1340.70,4,335.18,High Value
13501,1340.32,1,1340.32,High Value
15734,1339.45,2,669.73,High Value
12620,1339.41,3,446.47,High Value
15059,1337.72,9,148.64,High Value
16110,1337.48,3,445.83,High Value
12919,1335.19,6,222.53,High Value
15680,1333.68,3,444.56,High Value
17932,1331.57,3,443.86,High Value
12676,1331.39,6,221.90,High Value
16295,1328.55,4,332.14,High Value
15146,1327.16,2,663.58,High Value
17633,1324.84,4,331.21,High Value
12854,1324.50,3,441.50,High Value
17095,1324.16,3,441.39,High Value
16370,1320.56,4,330.14,High Value
14794,1319.91,7,188.56,High Value
13168,1319.19,4,329.80,High Value
16083,1317.62,2,658.81,High Value
12526,1316.66,3,438.89,High Value
14921,1316.07,2,658.04,High Value
12576,1315.83,5,263.17,High Value
14511,1314.81,5,262.96,High Value
16464,1314.68,3,438.23,High Value
14973,1314.45,3,438.15,High Value
14738,1314.45,7,187.78,High Value
16040,1313.55,3,437.85,High Value
12364,1313.10,4,328.28,High Value
12516,1312.06,2,656.03,High Value
14856,1311.38,3,437.13,High Value
14477,1309.60,4,327.40,High Value
16120,1309.14,4,327.29,High Value
14047,1308.61,5,261.72,High Value
13328,1308.48,1,1308.48,High Value
14297,1305.33,4,326.33,High Value
12507,1304.81,3,434.94,High Value
16744,1304.76,7,186.39,High Value
17919,1304.04,1,1304.04,High Value
15813,1303.91,2,651.96,High Value
14898,1303.52,6,217.25,High Value
15108,1300.25,4,325.06,High Value
15494,1299.23,2,649.62,High Value
12488,1298.66,3,432.89,High Value
12372,1298.04,3,432.68,High Value
15602,1297.87,9,144.21,High Value
17961,1296.44,39,33.24,High Value
16929,1295.39,7,185.06,High Value
16224,1295.30,4,323.83,High Value
15621,1293.03,4,323.26,High Value
16101,1290.70,1,1290.70,High Value
15171,1289.50,1,1289.50,High Value
15136,1286.70,4,321.68,High Value
16949,1286.27,6,214.38,High Value
17350,1286.07,4,321.52,High Value
17802,1285.04,3,428.35,High Value
16899,1281.56,6,213.59,High Value
13878,1281.53,1,1281.53,High Value
13538,1280.85,7,182.98,High Value
16951,1277.75,3,425.92,High Value
16692,1276.00,2,638.00,High Value
17019,1272.61,4,318.15,High Value
12394,1272.48,2,636.24,High Value
12630,1270.88,2,635.44,High Value
14669,1269.99,3,423.33,High Value
13492,1269.84,3,423.28,High Value
13431,1269.10,2,634.55,High Value
14916,1268.98,4,317.25,High Value
15199,1268.70,4,317.18,High Value
16660,1267.65,4,316.91,High Value
17037,1267.32,1,1267.32,High Value
17158,1266.97,3,422.32,High Value
14105,1266.23,1,1266.23,High Value
13989,1266.08,2,633.04,High Value
16842,1264.19,3,421.40,High Value
15497,1262.20,2,631.10,High Value
15009,1261.78,3,420.59,High Value
16688,1260.86,4,315.22,High Value
17388,1259.56,4,314.89,High Value
17412,1258.06,7,179.72,High Value
13151,1257.87,1,1257.87,High Value
14931,1257.68,5,251.54,High Value
16639,1257.51,3,419.17,High Value
17481,1255.59,4,313.90,High Value
13848,1255.00,3,418.33,High Value
17262,1253.36,5,250.67,High Value
14698,1250.76,5,250.15,High Value
14383,1247.69,3,415.90,High Value
12689,1247.61,2,623.81,High Value
13029,1247.50,3,415.83,High Value
15004,1246.32,1,1246.32,High Value
12494,1246.10,7,178.01,High Value
13860,1245.90,5,249.18,High Value
14428,1244.83,5,248.97,High Value
16531,1244.59,7,177.80,High Value
17584,1242.30,2,621.15,High Value
17588,1240.20,3,413.40,High Value
17731,1240.11,4,310.03,High Value
12985,1239.38,2,619.69,High Value
13476,1238.47,2,619.24,High Value
14893,1237.85,2,618.93,High Value
13931,1237.53,2,618.77,High Value
15201,1236.54,5,247.31,High Value
14684,1236.28,5,247.26,High Value
15376,1233.36,3,411.12,High Value
15910,1232.18,8,154.02,High Value
18080,1231.50,2,615.75,High Value
18171,1231.31,5,246.26,High Value
14913,1227.43,4,306.86,High Value
12997,1226.89,4,306.72,High Value
12412,1226.88,3,408.96,High Value
17774,1225.41,4,306.35,High Value
15841,1224.06,4,306.02,High Value
13208,1223.90,6,203.98,High Value
16794,1222.71,10,122.27,High Value
14745,1220.26,5,244.05,High Value
15227,1219.40,5,243.88,High Value
13491,1215.82,10,121.58,High Value
17410,1214.72,5,242.94,High Value
13055,1214.41,3,404.80,High Value
18263,1213.16,3,404.39,High Value
13918,1212.84,2,606.42,High Value
16653,1212.66,2,606.33,High Value
12464,1212.05,8,151.51,High Value
17653,1207.56,4,301.89,High Value
15737,1205.12,8,150.64,High Value
16800,1201.49,1,1201.49,High Value
13158,1201.06,4,300.27,High Value
17320,1200.62,3,400.21,High Value
17800,1199.01,9,133.22,High Value
15605,1198.23,5,239.65,High Value
13118,1197.81,5,239.56,High Value
13211,1197.42,3,399.14,High Value
16042,1197.27,5,239.45,Medium Value
17867,1197.10,6,199.52,Medium Value
14487,1196.33,6,199.39,Medium Value
17720,1195.94,4,298.99,Medium Value
17526,1195.90,4,298.98,Medium Value
15145,1194.73,4,298.68,Medium Value
12611,1193.32,1,1193.32,Medium Value
13882,1191.13,5,238.23,Medium Value
12462,1189.59,2,594.80,Medium Value
16612,1187.66,4,296.92,Medium Value
15630,1186.35,2,593.18,Medium Value
13752,1186.28,6,197.71,Medium Value
17058,1179.89,3,393.30,Medium Value
16950,1178.56,3,392.85,Medium Value
12885,1175.22,3,391.74,Medium Value
12640,1174.58,3,391.53,Medium Value
15306,1174.35,3,391.45,Medium Value
14857,1173.12,2,586.56,Medium Value
13611,1171.80,3,390.60,Medium Value
18168,1169.94,6,194.99,Medium Value
12358,1168.06,2,584.03,Medium Value
13500,1166.77,3,388.92,Medium Value
14737,1164.55,3,388.18,Medium Value
14261,1163.45,2,581.73,Medium Value
14447,1163.23,5,232.65,Medium Value
16714,1161.53,3,387.18,Medium Value
12546,1161.50,2,580.75,Medium Value
15088,1160.07,2,580.04,Medium Value
17348,1159.52,5,231.90,Medium Value
13499,1159.11,5,231.82,Medium Value
16184,1158.79,6,193.13,Medium Value
14723,1158.30,6,193.05,Medium Value
13744,1156.36,2,578.18,Medium Value
16637,1154.47,4,288.62,Medium Value
16062,1153.62,4,288.41,Medium Value
12710,1149.02,3,383.01,Medium Value
17505,1145.84,2,572.92,Medium Value
16766,1145.60,2,572.80,Medium Value
12769,1143.60,1,1143.60,Medium Value
17770,1143.27,5,228.65,Medium Value
18125,1142.99,4,285.75,Medium Value
15985,1142.42,2,571.21,Medium Value
16270,1141.24,1,1141.24,Medium Value
13330,1140.93,3,380.31,Medium Value
13819,1140.35,3,380.12,Medium Value
16172,1140.21,5,228.04,Medium Value
17135,1139.73,7,162.82,Medium Value
17500,1138.00,3,379.33,Medium Value
17302,1135.63,5,227.13,Medium Value
17242,1135.04,2,567.52,Medium Value
15489,1134.28,3,378.09,Medium Value
16989,1133.25,6,188.88,Medium Value
17585,1133.07,4,283.27,Medium Value
13282,1132.14,3,377.38,Medium Value
13772,1132.13,3,377.38,Medium Value
13310,1132.03,3,377.34,Medium Value
13610,1131.88,7,161.70,Medium Value
15500,1131.56,4,282.89,Medium Value
13447,1129.14,3,376.38,Medium Value
14824,1127.71,4,281.93,Medium Value
12609,1126.85,3,375.62,Medium Value
14708,1126.37,3,375.46,Medium Value
17470,1125.07,5,225.01,Medium Value
14129,1123.86,5,224.77,Medium Value
15436,1122.53,3,374.18,Medium Value
13486,1122.41,3,374.14,Medium Value
17562,1122.38,7,160.34,Medium Value
16807,1121.59,3,373.86,Medium Value
16086,1121.39,5,224.28,Medium Value
15730,1120.88,3,373.63,Medium Value
17894,1119.81,8,139.98,Medium Value
14276,1119.74,3,373.25,Medium Value
13064,1119.49,4,279.87,Medium Value
12842,1118.99,2,559.50,Medium Value
15716,1118.81,4,279.70,Medium Value
17788,1117.90,2,558.95,Medium Value
13591,1117.13,3,372.38,Medium Value
14971,1116.57,3,372.19,Medium Value
16350,1116.47,4,279.12,Medium Value
12679,1113.02,4,278.26,Medium Value
17609,1112.22,5,222.44,Medium Value
16049,1111.79,3,370.60,Medium Value
14161,1110.52,3,370.17,Medium Value
14817,1110.34,2,555.17,Medium Value
15069,1109.53,1,1109.53,Medium Value
12399,1108.65,4,277.16,Medium Value
15933,1107.46,3,369.15,Medium Value
16833,1106.53,4,276.63,Medium Value
